is_bug_fix,revisionNo,message
0,1029,various bugfixes for alerts Modified : /trunk/openintents/src/org/openintents/alert/AlertProvider.java 
0,1030,various bugfixes for alerts Modified : /trunk/openintents/src/org/openintents/provider/Alert.java 
0,1031,First Sensor Service skeleton added. Modified : /branches/developers/peli/trunk01f/openintents/AndroidManifest.xml Added : /branches/developers/peli/trunk01f/openintents/res/layout/sensor_service_settings.xml Modified : /branches/developers/peli/trunk01f/openintents/res/values/strings.xml Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/R.java Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorService.aidl Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorService.java Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.aidl Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.java Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/SensorService.java 
0,1032,Edited wiki page through web user interface. Modified : /wiki/DeveloperPoints.wiki 
0,1033,Edited wiki page through web user interface. Modified : /wiki/DeveloperPoints.wiki 
0,1034,Edited wiki page through web user interface. Modified : /wiki/DeveloperPoints.wiki 
0,1035,Edited wiki page through web user interface. Modified : /wiki/DeveloperPoints.wiki 
0,1036,SensorService Packed AIDL logic into separate classe SensorListener. Modified : /branches/developers/peli/trunk01f/openintents/AndroidManifest.xml Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorEvent.java Added : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorListener.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/SensorService.java 
0,1037,SensorService: Changed callback interface. Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorEvent.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorListener.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.aidl Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/SensorService.java 
0,1038,SensorService: Implement shake listener. Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorEvent.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorListener.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.aidl Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/SensorService.java 
0,1039,"SensorService: Clean up code, prepare preferences. Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/services/SensorService.java "
0,1040,Include shake control in shopping list. Modified : /branches/developers/peli/trunk01f/openintents/res/values/strings.xml Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/R.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/hardware/SensorListener.java Modified : /branches/developers/peli/trunk01f/openintents/src/org/openintents/shopping/ShoppingView.java 
0,1041,Merged revisions 1030:1040 from developers/peli/trunk01f into main trunk.* Basic Sensor service framework added.* Shake control for shopping list. Modified : /trunk/openintents/AndroidManifest.xml Added : /trunk/openintents/res/layout/sensor_service_settings.xml Modified : /trunk/openintents/res/values/strings.xml Modified : /trunk/openintents/src/org/openintents/R.java Added : /trunk/openintents/src/org/openintents/hardware/SensorEvent.java Added : /trunk/openintents/src/org/openintents/hardware/SensorListener.java Added : /trunk/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Added : /trunk/openintents/src/org/openintents/hardware/services Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java 
0,1042,Add property in Ant script for proper compilation of AIDL files. Modified : /trunk/openintents/build.xml 
0,1043,a kiss implementation of a Media Playlist provider Modified : /trunk/openintents/src/org/openintents/R.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Modified : /trunk/openintents/src/org/openintents/hardware/services/ISensorService.java Modified : /trunk/openintents/src/org/openintents/hardware/services/ISensorServiceCallback.java Added : /trunk/openintents/src/org/openintents/media/playlists Added : /trunk/openintents/src/org/openintents/media/playlists/MediaPlaylistsProvider.java Added : /trunk/openintents/src/org/openintents/provider/MediaPlaylists.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java 
0,1044,This is the final release for Android SDK m5. Added : /tags/Release_0.1.7.1 
0,1045,Delete applications folder. Deleted : /trunk/applications 
0,1046,"Delete old <a title=""We define and implement useful open intents for the Android platform."" href=""/p/openintents/wiki/OpenIntents"">OpenIntents</a> project. Deleted : /trunk/openintents "
0,1047,"Import new <a title=""We define and implement useful open intents for the Android platform."" href=""/p/openintents/wiki/OpenIntents"">OpenIntents</a> folder for SDK 0.9. Added : /trunk/openintents/.classpath Added : /trunk/openintents/assets/fonts/Crysta.ttf Added : /trunk/openintents/build-lib-javadoc.txt Added : /trunk/openintents/build.xml Added : /trunk/openintents/lib/positron-javadoc-0.8-alpha.jar Added : /trunk/openintents/lib/smack.jar Added : /trunk/openintents/readme_OpenIntents.txt Added : /trunk/openintents/res/drawable/location_center001a.png Added : /trunk/openintents/res/drawable/locations_small001a.png Added : /trunk/openintents/res/drawable/mobile001a_32.png Added : /trunk/openintents/res/drawable/shiny_button_pause_selected.png Added : /trunk/openintents/res/drawable/shiny_button_play_1.xml Added : /trunk/openintents/res/drawable/shiny_button_repeat_a_selected.png Added : /trunk/openintents/res/drawable/shiny_button_stop_selected.png Added : /trunk/openintents/res/drawable/shiny_slider_background001c.9.png Added : /trunk/openintents/res/drawable/shoppinglist_application001a.png Added : /trunk/openintents/res/drawable/shoppinglistnew001b.png Added : /trunk/openintents/res/drawable/tag001a.png Added : /trunk/openintents/res/drawable/tagging_magnolia_settings.png Added : /trunk/openintents/res/layout/alert_add_generic.xml Added : /trunk/openintents/res/layout/intents_types_view.xml Added : /trunk/openintents/res/layout/locations_extras.xml Added : /trunk/openintents/res/layout/main.xml Added : /trunk/openintents/res/layout/main_imagetextbutton.xml Added : /trunk/openintents/res/layout/sensorsimulator_row.xml Added : /trunk/openintents/res/layout/shopping.xml Added : /trunk/openintents/res/layout/tags_cloud.xml Added : /trunk/openintents/res/layout/tags_content_browser.xml Added : /trunk/openintents/res/raw Added : /trunk/openintents/res/raw/media.xml Added : /trunk/openintents/res/raw/notepad.xml Added : /trunk/openintents/res/values Added : /trunk/openintents/res/values/colors.xml Added : /trunk/openintents/res/values/strings.xml Added : /trunk/openintents/src/org/openintents/Positron.java_ Added : /trunk/openintents/src/org/openintents/actions/IntentsListView.java Added : /trunk/openintents/src/org/openintents/alert/DebugGPSService.java Added : /trunk/openintents/src/org/openintents/alert/services Added : /trunk/openintents/src/org/openintents/hardware/Sensors.java Added : /trunk/openintents/src/org/openintents/hardware/package.html Added : /trunk/openintents/src/org/openintents/locations/LocationsView.java Added : /trunk/openintents/src/org/openintents/main/About.java Added : /trunk/openintents/src/org/openintents/provider Added : /trunk/openintents/src/org/openintents/provider/package.html Added : /trunk/openintents/src/org/openintents/shopping/share/GTalkSender.java Added : /trunk/openintents/src/org/openintents/tags Added : /trunk/openintents/src/org/openintents/tags/TagsProvider.java Added : /trunk/openintents/src/org/openintents/tags/content/ContentListRow.java Added : /trunk/openintents/src/org/openintents/tags/content/Directory.java Added : /trunk/openintents/src/org/openintents/tags/content/HTTPUtils.java "
0,1048,remove NPE Modified : /trunk/openintents/src/org/openintents/locations/LocationsView.java 
0,1049,context menu corrected Modified : /trunk/openintents/src/org/openintents/locations/LocationsView.java 
0,1050,fix menu Modified : /trunk/openintents/src/org/openintents/locations/LocationsView.java 
0,1051,fix menus Modified : /trunk/openintents/src/org/openintents/tags/content/ContentBrowserView.java 
0,1052,required constructor added Modified : /trunk/openintents/src/org/openintents/lib/MultiWordAutoCompleteTextView.java 
0,1053,minor changes Modified : /trunk/openintents/src/org/openintents/tags/content/PackageList.java Modified : /trunk/openintents/src/org/openintents/tags/content/PackageListRow.java 
1,1054,"Create new lib for <a title=""We define and implement useful open intents for the Android platform."" href=""/p/openintents/wiki/OpenIntents"">OpenIntents</a>. Update PresentPicker. See <a title=""Update PresentPicker for SDK 0.9"" class=closed_ref href=""/p/openintents/issues/detail?id=137""> issue 137 </a>. Modified : /trunk/openintents/build.properties Modified : /trunk/openintents/build.xml Modified : /trunk/openintents/src/org/openintents/hardware/services Modified : /trunk/samples/PresentPicker/lib/openintents-lib.jar Modified : /trunk/samples/PresentPicker/res/layout/presentpicker_main.xml Modified : /trunk/samples/PresentPicker/src/org/openintents/samples/presentpicker/PresentPicker.java "
1,1055,Fix error in shopping provider. Modified : /trunk/openintents/build.properties Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingProvider.java Modified : /trunk/samples/PresentPicker/lib/openintents-lib.jar 
0,1056,Change OI buttons. Modified : /trunk/openintents/src/org/openintents/main/OpenIntentsView.java 
0,1057,Bugfix: Use .setIcon to set menu icons. Modified : /trunk/openintents/src/org/openintents/locations/LocationsMapView.java Modified : /trunk/openintents/src/org/openintents/main/OpenIntentsView.java Modified : /trunk/openintents/src/org/openintents/media/MediaPlayerActivity.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java Modified : /trunk/openintents/src/org/openintents/tags/content/PackageList.java 
0,1058,Bugfix: Pressing enter was not caught correctly. Modified : /trunk/openintents/res/values/strings.xml Deleted : /trunk/openintents/src/org/openintents/R.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorView.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java Modified : /trunk/openintents/src/org/openintents/tags/TagsAddView.java 
0,1059,Add bin and R.java to ignore list. Modified : /trunk/openintents Modified : /trunk/openintents/src/org/openintents 
0,1060,"Bugfix: fix delete list dialog in shopping list.Take out &quot;Share&quot; menu, as this functionality is not provided anymore by Android. Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java "
0,1061,Bugfix: remove null-pointer exception from sensors. Modified : /trunk/openintents/src/org/openintents/hardware/Sensors.java 
1,1062,"Update sensor simulator to new SDK 0.9. See <a title=""Update OpenGLSensors for SDK 0.9"" class=closed_ref href=""/p/openintents/issues/detail?id=138""> issue 138 </a>. Modified : /trunk/openintents/AndroidManifest.xml Modified : /trunk/openintents/res/layout/sensorsimulator.xml Modified : /trunk/openintents/res/layout/sensorsimulator_row.xml Added : /trunk/openintents/src/org/openintents/hardware/SensorEventListener.java Deleted : /trunk/openintents/src/org/openintents/hardware/SensorListener.java Added : /trunk/openintents/src/org/openintents/hardware/SensorManagerSimulator.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorServiceSettingsActivity.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorClient.java Added : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorSettingsActivity.java Deleted : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorView.java Modified : /trunk/openintents/src/org/openintents/shopping/ShoppingView.java "
1,1063,"OpenGLSensors demo now works with SDK 0.9. Fixes <a title=""Update OpenGLSensors for SDK 0.9"" class=closed_ref href=""/p/openintents/issues/detail?id=138""> issue #138 </a>. Modified : /trunk/openintents/build-lib-content.txt Modified : /trunk/openintents/src/org/openintents/hardware/SensorManagerSimulator.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorClient.java Modified : /trunk/openintents/src/org/openintents/hardware/SensorSimulatorSettingsActivity.java Modified : /trunk/samples/OpenGLSensors/AndroidManifest.xml Modified : /trunk/samples/OpenGLSensors/lib/openintents-lib.jar Modified : /trunk/samples/OpenGLSensors/src/org/openintents/samples/openglsensors/GLSurfaceView.java Modified : /trunk/samples/OpenGLSensors/src/org/openintents/samples/openglsensors/GLSurfaceViewNoThread.java Modified : /trunk/samples/OpenGLSensors/src/org/openintents/samples/openglsensors/OpenGLSensors.java "
